Country,City,Location_ID,Location_Name,Type_of_Attraction,Attraction_Category,Latitude,Longitude,Date,Hour,Pedestrian_Count,Weather_Temperature,Weather_Precipitation,Weather_Wind_Speed,Event_Flag,Holiday_Flag,Day_of_Week,Month,Season,Attraction_Score,Tourist_Saturation_Level
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-05-26,12,56555,4.09,1.12,14.27,0,0,6,5,Spring,13.735,0.338
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-05-27,12,55986,4.78,0.0,10.28,0,0,0,5,Spring,18.47,0.425
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-05-28,12,50246,23.02,1.2,14.01,0,0,1,5,Spring,49.864,0.776
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-05-29,12,53200,7.97,0.0,7.14,0,0,2,5,Spring,30.796,0.603
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-05-30,12,52908,15.42,0.22,7.62,0,0,3,5,Spring,56.961,0.819
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-05-31,12,32537,13.25,0.0,7.44,0,0,4,5,Spring,51.198,0.785
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-01,12,49798,15.15,1.04,15.79,0,0,5,6,Summer,54.4,0.804
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-02,12,40340,17.61,0.0,9.77,0,0,6,6,Summer,79.84,0.909
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-03,12,60595,11.27,0.0,10.9,0,0,0,6,Summer,45.621,0.746
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-04,12,38714,19.85,1.63,8.86,0,0,1,6,Summer,54.158,0.803
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-05,12,37768,21.53,0.64,12.08,0,0,2,6,Summer,65.196,0.859
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-06,12,74413,19.58,0.0,15.56,0,0,3,6,Summer,79.26,0.907
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-07,12,38722,30.99,0.48,9.49,0,0,4,6,Summer,32.971,0.628
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-08,12,47187,30.24,0.0,14.98,0,0,5,6,Summer,44.249,0.735
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-09,12,73679,29.04,0.0,17.89,0,0,6,6,Summer,49.69,0.775
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-10,12,75013,16.32,0.0,15.26,0,0,0,6,Summer,66.063,0.862
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-11,12,22737,30.89,0.0,8.22,0,0,1,6,Summer,36.877,0.669
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-12,12,39049,19.24,3.08,18.5,0,0,2,6,Summer,29.907,0.592
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-13,12,85233,28.12,1.92,13.94,0,0,3,6,Summer,29.624,0.589
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-14,12,78724,19.32,0.0,17.67,0,0,4,6,Summer,78.207,0.904
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-15,12,74013,24.1,1.68,11.6,0,0,5,6,Summer,47.866,0.762
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-16,12,35756,26.89,2.06,13.23,0,0,6,6,Summer,34.949,0.65
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-17,12,36714,25.51,2.1,8.05,0,0,0,6,Summer,34.02,0.64
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-18,12,45288,27.72,0.0,11.64,0,0,1,6,Summer,49.709,0.775
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-19,12,27349,24.19,0.0,9.54,0,0,2,6,Summer,63.999,0.853
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-20,12,78944,23.9,0.0,8.34,0,0,3,6,Summer,65.173,0.858
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-21,12,54513,18.78,1.74,11.57,0,0,4,6,Summer,49.566,0.774
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-22,12,72743,24.32,0.0,7.25,0,0,5,6,Summer,71.089,0.881
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-23,12,83766,19.98,0.0,17.16,0,0,6,6,Summer,90.585,0.934
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-24,12,29164,29.75,0.0,11.99,0,0,0,6,Summer,41.492,0.712
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-25,12,89870,20.03,0.0,16.2,0,0,1,6,Summer,80.839,0.912
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-26,12,70945,27.35,0.0,15.11,0,0,2,6,Summer,51.207,0.785
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-27,12,47450,22.47,0.0,17.33,0,0,3,6,Summer,70.961,0.881
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-28,12,57672,24.32,0.69,16.29,0,0,4,6,Summer,54.713,0.806
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-29,12,31727,16.32,4.5,3.85,0,0,5,6,Summer,7.399,0.199
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-06-30,12,59565,27.75,0.0,12.58,0,0,6,6,Summer,55.539,0.811
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-01,12,64948,21.41,0.0,18.93,0,0,0,7,Summer,75.252,0.895
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-02,12,63819,24.16,0.0,11.49,0,0,1,7,Summer,64.12,0.854
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-03,12,42249,19.25,1.21,10.75,0,0,2,7,Summer,59.066,0.83
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-04,12,19637,28.33,4.78,4.59,0,0,3,7,Summer,2.079,0.06
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-05,12,56886,23.56,0.13,7.37,0,0,4,7,Summer,64.819,0.857
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-06,12,104050,22.48,0.0,9.26,0,0,5,7,Summer,79.431,0.908
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-07,12,81964,15.82,0.0,11.45,0,0,6,7,Summer,71.724,0.884
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-08,12,89759,21.0,0.0,8.64,0,0,0,7,Summer,76.912,0.9
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-09,12,79129,28.08,0.0,13.29,0,0,1,7,Summer,48.252,0.765
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-10,12,47849,23.09,0.0,7.54,0,0,2,7,Summer,68.452,0.872
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-11,12,43517,30.17,0.0,13.39,0,0,3,7,Summer,39.792,0.697
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-12,12,79098,18.26,0.0,11.76,0,0,4,7,Summer,73.916,0.891
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-13,12,36097,14.23,1.14,0.83,0,0,5,7,Summer,49.806,0.776
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-14,12,106560,20.21,0.0,9.17,0,0,6,7,Summer,89.723,0.932
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-15,12,43929,23.6,0.0,8.0,0,0,0,7,Summer,66.387,0.864
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-16,12,27515,27.49,1.2,0.0,0,0,1,7,Summer,38.487,0.685
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-17,12,52858,34.57,0.0,13.98,0,0,2,7,Summer,21.981,0.483
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-18,12,58333,14.85,0.0,12.49,0,0,3,7,Summer,60.113,0.835
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-19,12,51609,8.0,0.0,5.32,0,0,4,7,Summer,32.384,0.621
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-20,12,36020,10.64,0.0,3.8,0,0,5,7,Summer,48.239,0.765
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-21,12,60316,25.24,0.0,9.2,0,0,6,7,Summer,66.918,0.866
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-22,12,43132,26.04,1.84,5.87,0,0,0,7,Summer,35.714,0.657
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-23,12,33460,29.72,3.02,10.81,0,0,1,7,Summer,16.479,0.39
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-24,12,39013,12.33,0.1,14.77,0,0,2,7,Summer,48.914,0.769
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-25,12,38925,26.79,0.0,11.08,0,0,3,7,Summer,53.474,0.799
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-26,12,71435,16.6,0.0,8.79,0,0,4,7,Summer,67.197,0.867
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-27,12,59811,14.7,0.87,7.33,0,0,5,7,Summer,55.05,0.808
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-28,12,66167,23.32,0.0,13.09,0,0,6,7,Summer,75.623,0.897
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-29,12,46062,19.1,3.44,17.12,0,0,0,7,Summer,24.123,0.515
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-30,12,75645,17.66,0.0,10.15,0,0,1,7,Summer,71.488,0.883
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-07-31,12,42757,12.57,0.0,15.92,0,0,2,7,Summer,50.883,0.783
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-01,12,50191,23.65,0.0,5.35,0,0,3,8,Summer,66.185,0.863
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-02,12,70145,16.87,0.0,13.12,0,0,4,8,Summer,68.29,0.871
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-03,12,66657,28.57,0.0,13.75,0,0,5,8,Summer,51.821,0.789
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-04,12,62317,14.95,0.0,8.57,0,0,6,8,Summer,67.78,0.869
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-05,12,76540,10.2,0.0,10.57,0,0,0,8,Summer,41.29,0.71
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-06,12,23062,20.69,5.59,13.5,0,0,1,8,Summer,0.0,0.0
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-07,12,50259,18.48,1.88,5.44,0,0,2,8,Summer,46.68,0.753
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-08,12,43946,28.2,0.0,10.01,0,0,3,8,Summer,47.766,0.761
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-09,12,56197,21.96,0.91,11.15,0,0,4,8,Summer,59.735,0.833
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-10,12,95323,19.66,0.0,12.16,0,0,5,8,Summer,89.134,0.931
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-11,12,63307,18.24,0.0,8.5,0,0,6,8,Summer,82.696,0.916
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-12,12,98660,20.83,0.0,14.41,0,0,0,8,Summer,77.6,0.903
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-13,12,54691,17.32,0.74,16.32,0,0,1,8,Summer,59.735,0.833
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-14,12,43123,24.17,1.84,11.62,0,0,2,8,Summer,40.498,0.703
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-15,12,29816,27.19,1.98,11.69,0,0,3,8,Summer,31.32,0.609
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-16,12,92438,23.0,0.0,12.17,0,0,4,8,Summer,68.816,0.873
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-17,12,67533,26.68,0.0,9.34,0,0,5,8,Summer,60.39,0.837
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-18,12,49220,14.78,0.0,2.72,0,0,6,8,Summer,67.009,0.866
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-19,12,29728,14.14,0.0,17.64,0,0,0,8,Summer,57.239,0.82
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-20,12,34738,30.83,0.0,9.7,0,0,1,8,Summer,37.12,0.672
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-21,12,36532,30.06,0.0,13.27,0,0,2,8,Summer,40.237,0.701
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-22,12,46367,21.34,0.75,9.75,0,0,3,8,Summer,64.205,0.854
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-23,12,63363,20.28,0.77,11.36,0,0,4,8,Summer,67.533,0.868
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-24,12,63369,16.91,0.0,12.24,0,0,5,8,Summer,76.666,0.9
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-25,12,71988,26.62,0.0,3.76,0,0,6,8,Summer,60.662,0.838
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-26,12,27857,28.81,0.0,10.05,0,0,0,8,Summer,45.297,0.743
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-27,12,80514,28.3,0.0,7.56,0,0,1,8,Summer,47.362,0.758
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-28,12,54143,19.41,0.0,8.46,0,0,2,8,Summer,78.572,0.905
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-29,12,55362,26.66,0.76,16.9,0,0,3,8,Summer,45.792,0.747
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-30,12,53833,27.27,1.19,14.46,0,0,4,8,Summer,39.267,0.692
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-08-31,12,53648,18.99,0.0,9.34,0,0,5,8,Summer,86.096,0.924
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-01,12,54794,13.15,0.0,15.99,0,0,6,9,Fall,54.199,0.803
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-02,12,54983,12.41,0.0,9.61,0,0,0,9,Fall,45.669,0.746
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-03,12,32845,24.93,0.0,10.9,0,0,1,9,Fall,55.458,0.811
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-04,12,44869,19.26,0.0,12.58,0,0,2,9,Fall,70.877,0.881
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-05,12,52988,22.89,0.0,8.38,0,0,3,9,Fall,62.965,0.849
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-06,12,26614,7.53,0.0,15.23,0,0,4,9,Fall,27.71,0.565
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-07,12,39781,23.03,1.1,22.02,0,0,5,9,Fall,54.556,0.805
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-08,12,83138,19.97,1.31,10.51,0,0,6,9,Fall,60.744,0.838
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-09,12,77309,14.72,0.39,14.94,0,0,0,9,Fall,49.944,0.776
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-10,12,32314,20.66,3.29,5.39,0,0,1,9,Fall,24.341,0.518
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-11,12,58126,17.83,0.0,16.81,0,0,2,9,Fall,65.614,0.86
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-12,12,39369,22.55,0.0,8.98,0,0,3,9,Fall,64.216,0.854
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-13,12,23278,14.29,0.0,5.86,0,0,4,9,Fall,52.587,0.794
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-14,12,48267,14.67,1.49,12.77,0,0,5,9,Fall,42.446,0.72
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-15,12,62272,14.06,0.0,6.48,0,0,6,9,Fall,57.95,0.824
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-16,12,36308,14.26,4.06,12.95,0,0,0,9,Fall,9.866,0.256
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-17,12,50553,14.8,1.25,11.17,0,0,1,9,Fall,40.848,0.706
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-18,12,48603,24.51,0.0,7.16,0,0,2,9,Fall,57.003,0.819
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-19,12,61954,15.26,0.0,12.61,0,0,3,9,Fall,56.157,0.815
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-20,12,62921,19.62,0.0,12.14,0,0,4,9,Fall,72.202,0.885
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-21,12,77354,9.27,0.0,10.43,0,0,5,9,Fall,38.207,0.682
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-22,12,31202,12.66,0.0,14.77,0,0,6,9,Fall,52.179,0.791
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-23,12,21398,25.08,0.19,18.8,0,0,0,9,Fall,52.819,0.795
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-24,12,51585,19.69,0.0,17.19,0,0,1,9,Fall,72.459,0.886
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-25,12,29814,0.76,1.08,7.5,0,0,2,9,Fall,2.193,0.064
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-26,12,42960,18.91,0.0,7.25,0,0,3,9,Fall,69.589,0.876
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-27,12,75674,12.65,0.0,13.24,0,0,4,9,Fall,46.552,0.753
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-28,12,29330,9.25,1.86,15.53,0,0,5,9,Fall,23.942,0.512
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-29,12,90233,17.75,0.0,16.43,0,0,6,9,Fall,73.158,0.889
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-09-30,12,37398,14.12,2.45,13.63,0,0,0,9,Fall,26.5,0.548
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-10-01,12,44827,17.55,3.26,9.65,0,0,1,10,Fall,22.475,0.49
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-10-02,12,30751,9.53,0.0,9.12,0,0,2,10,Fall,35.07,0.651
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-10-03,12,41735,12.53,0.0,9.85,0,0,3,10,Fall,46.11,0.749
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-10-04,12,35189,8.34,0.0,12.82,0,0,4,10,Fall,30.691,0.602
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-10-05,12,58151,5.24,2.0,5.65,0,0,5,10,Fall,12.958,0.322
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-10-06,12,56574,18.34,0.68,13.36,0,0,6,10,Fall,65.31,0.859
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-10-07,12,51377,16.65,0.0,11.17,0,0,0,10,Fall,61.272,0.841
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-10-08,12,35520,13.59,0.0,12.18,0,0,1,10,Fall,50.011,0.777
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-10-09,12,42098,12.95,0.0,10.35,0,0,2,10,Fall,47.656,0.761
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-10-10,12,51373,8.86,0.0,14.46,0,0,3,10,Fall,32.605,0.624
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-10-11,12,16698,2.01,1.94,15.08,0,0,4,10,Fall,4.527,0.127
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-10-12,12,74819,23.71,0.0,8.89,0,0,5,10,Fall,67.141,0.867
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2024-10-13,12,53859,18.29,0.0,8.06,0,0,6,10,Fall,75.384,0.896
